Year,Startup,Sector,City,Investment_Type,Funding_Amount_MillionUSD,Funding_Amount_USD
2024,Startup_23,FoodTech,Bengaluru,Series F,476.47,476470000.0
2024,Startup_24,Gaming,Chennai,Series D,154.19,154190000.0
2024,Startup_25,EdTech,Gurgaon,Series F,269.79,269790000.0
2024,Startup_26,SaaS,Hyderabad,Series E,255.83,255830000.0
2024,Startup_27,FoodTech,Hyderabad,Private Equity,257.29,257290000.00000003
2024,Startup_28,AgriTech,Gurgaon,Angel,347.32,347320000.0
2024,Startup_29,E-commerce,Gurgaon,Private Equity,475.56,475560000.0
2024,Startup_30,Mobility,Gurgaon,Series F,553.25,553250000.0
2024,Startup_31,EdTech,Chennai,Series C,428.49,428490000.0
2024,Startup_32,HealthTech,Gurgaon,Series C,610.45,610450000.0
2024,Startup_33,E-commerce,Hyderabad,Series E,570.18,570180000.0
2024,Startup_34,FinTech,Mumbai,Series B,739.48,739480000.0
2024,Startup_35,AI,Kolkata,Pre-Seed,546.64,546640000.0
2024,Startup_36,EdTech,Noida,Angel,343.62,343620000.0
2024,Startup_37,E-commerce,Pune,Series C,50.51,50510000.0
2024,Startup_38,SpaceTech,Gurgaon,Private Equity,238.95,238950000.0
2024,Startup_39,Gaming,Delhi,Pre-Seed,674.18,674180000.0
2024,Startup_40,FoodTech,Kolkata,Seed,790.79,790790000.0
2024,Startup_41,SaaS,Gurgaon,Series A,765.15,765150000.0
2024,Startup_42,SaaS,Mumbai,Series F,749.04,749040000.0
2024,Startup_43,E-commerce,Hyderabad,Private Equity,712.66,712660000.0
2024,Startup_44,FoodTech,Noida,Series B,272.78,272780000.0
2024,Startup_45,AgriTech,Kolkata,Seed,100.26,100260000.0
2024,Startup_46,Mobility,Pune,Series D,563.89,563890000.0
2024,Startup_47,HealthTech,Chennai,Series E,308.07,308070000.0
2024,Startup_48,EdTech,Chennai,Series A,255.3,255300000.0
2024,Startup_49,Mobility,Delhi,Seed,383.37,383370000.0
2024,Startup_50,FinTech,Gurgaon,Series E,781.69,781690000.0
2024,Startup_51,Gaming,Hyderabad,Seed,538.61,538610000.0
2024,Startup_52,Mobility,Gurgaon,Series F,145.07,145070000.0
2024,Startup_53,SaaS,Noida,Series E,276.35,276350000.0
2024,Startup_54,Mobility,Gurgaon,Series B,395.4,395400000.0
2024,Startup_55,CleanTech,Bengaluru,Private Equity,662.05,662050000.0
2024,Startup_56,CleanTech,Noida,Seed,414.98,414980000.0
2024,Startup_57,SaaS,Noida,Seed,120.41,120410000.0
2024,Startup_58,SaaS,Hyderabad,Series B,26.8,26800000.0
2024,Startup_59,AI,Pune,Series E,713.22,713220000.0
2024,Startup_60,Mobility,Pune,Series A,222.9,222900000.0
2024,Startup_61,Mobility,Gurgaon,Seed,507.99,507990000.0
2024,Startup_62,HealthTech,Pune,Series C,14.75,14750000.0
2024,Startup_63,AgriTech,Pune,Series E,199.94,199940000.0
2024,Startup_64,CleanTech,Pune,Series E,319.04,319040000.0
2024,Startup_65,E-commerce,Delhi,Pre-Seed,215.81,215810000.0
2024,Startup_66,Mobility,Gurgaon,Series F,374.58,374580000.0
2024,Startup_67,FoodTech,Mumbai,Series F,659.36,659360000.0
2024,Startup_68,HealthTech,Kolkata,Series E,696.43,696430000.0
2024,Startup_69,Mobility,Pune,Seed,582.07,582070000.0
2024,Startup_70,HealthTech,Noida,Private Equity,547.39,547390000.0
2024,Startup_71,EdTech,Noida,Pre-Seed,182.87,182870000.0
2024,Startup_72,SaaS,Bengaluru,Pre-Seed,729.75,729750000.0
2024,Startup_73,AI,Mumbai,Series F,251.58,251580000.0
2024,Startup_74,SpaceTech,Delhi,Series B,2.74,2740000.0
2024,Startup_75,SpaceTech,Chennai,Pre-Seed,292.11,292110000.0
2024,Startup_76,Gaming,Delhi,Series F,653.11,653110000.0
2024,Startup_77,FinTech,Pune,Series C,172.06,172060000.0
2024,Startup_78,E-commerce,Kolkata,Series A,234.72,234720000.0
2024,Startup_79,AgriTech,Bengaluru,Series E,261.79,261790000.00000003
2024,Startup_80,Mobility,Gurgaon,Pre-Seed,677.05,677050000.0
2024,Startup_81,Mobility,Noida,Seed,412.69,412690000.0
2024,Startup_82,FinTech,Chennai,Pre-Seed,585.12,585120000.0
2024,Startup_83,AgriTech,Hyderabad,Seed,220.6,220600000.0
2024,Startup_84,FoodTech,Chennai,Pre-Seed,205.47,205470000.0
2024,Startup_85,AgriTech,Chennai,Series B,51.7,51700000.0
2024,Startup_86,Mobility,Noida,Series A,117.98,117980000.0
2024,Startup_87,E-commerce,Chennai,Angel,203.45,203450000.0
2024,Startup_88,AI,Mumbai,Pre-Seed,642.2,642200000.0
2024,Startup_89,EdTech,Bengaluru,Series D,775.54,775540000.0
2024,Startup_90,Gaming,Pune,Series F,746.4,746400000.0
2024,Startup_91,HealthTech,Chennai,Pre-Seed,600.15,600150000.0
2024,Startup_92,Mobility,Mumbai,Series A,571.78,571780000.0
2024,Startup_93,EdTech,Mumbai,Pre-Seed,604.08,604080000.0
2024,Startup_94,FinTech,Mumbai,Series D,712.4,712400000.0
2024,Startup_95,Gaming,Noida,Private Equity,399.01,399010000.0
2024,Startup_96,FinTech,Chennai,Series E,783.6,783600000.0
2024,Startup_97,HealthTech,Bengaluru,Series C,19.64,19640000.0
2024,Startup_98,AI,Hyderabad,Series F,137.58,137580000.0
2024,Startup_99,AgriTech,Mumbai,Seed,422.72,422720000.0
2024,Startup_100,SaaS,Pune,Series A,652.63,652630000.0
2024,Startup_101,AgriTech,Noida,Series A,530.59,530590000.00000006
2024,Startup_102,FinTech,Gurgaon,Angel,10.81,10810000.0
2024,Startup_103,SpaceTech,Gurgaon,Series B,49.18,49180000.0
2024,Startup_104,AgriTech,Hyderabad,Private Equity,305.66,305660000.0
2024,Startup_105,AI,Kolkata,Series A,721.06,721060000.0
2024,Startup_106,FinTech,Delhi,Angel,494.05,494050000.0
2024,Startup_107,Mobility,Pune,Angel,546.7,546700000.0
2024,Startup_108,CleanTech,Pune,Series A,242.91,242910000.0
2024,Startup_109,EdTech,Noida,Series B,337.36,337360000.0
2024,Startup_110,HealthTech,Chennai,Private Equity,79.37,79370000.0
2024,Startup_111,HealthTech,Hyderabad,Seed,388.0,388000000.0
2024,Startup_112,AI,Delhi,Seed,12.37,12370000.0
2024,Startup_113,EdTech,Hyderabad,Pre-Seed,86.44,86440000.0
2024,Startup_114,HealthTech,Gurgaon,Pre-Seed,584.69,584690000.0
2024,Startup_115,CleanTech,Noida,Seed,200.32,200320000.0
2024,Startup_116,Mobility,Kolkata,Series D,699.85,699850000.0
2024,Startup_117,Gaming,Bengaluru,Private Equity,71.71,71710000.0
2024,Startup_118,HealthTech,Gurgaon,Series F,585.1,585100000.0
2024,Startup_119,FinTech,Gurgaon,Private Equity,377.19,377190000.0
2024,Startup_120,FoodTech,Pune,Pre-Seed,136.83,136830000.0
2024,Startup_121,Gaming,Noida,Angel,730.8,730800000.0
2024,Startup_122,FoodTech,Mumbai,Pre-Seed,469.82,469820000.0
2024,Startup_123,Gaming,Pune,Series E,150.41,150410000.0
2024,Startup_124,E-commerce,Chennai,Series C,146.73,146730000.0
2024,Startup_125,CleanTech,Pune,Pre-Seed,371.72,371720000.0
2024,Startup_126,HealthTech,Gurgaon,Private Equity,552.41,552410000.0
2024,Startup_127,EdTech,Gurgaon,Series A,243.94,243940000.0
2024,Startup_128,FinTech,Mumbai,Private Equity,476.85,476850000.0
2024,Startup_129,Gaming,Gurgaon,Series E,620.58,620580000.0
2024,Startup_130,AI,Chennai,Series A,382.42,382420000.0
2024,Startup_131,Gaming,Gurgaon,Series A,170.64,170640000.0
2024,Startup_132,HealthTech,Pune,Series C,505.61,505610000.0
2024,Startup_133,E-commerce,Gurgaon,Series B,475.88,475880000.0
2024,Startup_134,AgriTech,Hyderabad,Series F,34.86,34860000.0
2024,Startup_135,AgriTech,Mumbai,Pre-Seed,490.56,490560000.0
2024,Startup_136,CleanTech,Mumbai,Series F,453.18,453180000.0
2024,Startup_137,FoodTech,Kolkata,Pre-Seed,98.03,98030000.0
2024,Startup_138,FoodTech,Kolkata,Series A,788.07,788070000.0
2024,Startup_139,Gaming,Bengaluru,Series E,162.61,162610000.0
2024,Startup_140,Gaming,Pune,Angel,658.24,658240000.0
2024,Startup_141,Mobility,Pune,Series E,529.2,529200000.00000006
2024,Startup_142,HealthTech,Gurgaon,Series B,350.61,350610000.0
2024,Startup_143,Gaming,Pune,Private Equity,22.61,22610000.0
2024,Startup_144,E-commerce,Mumbai,Private Equity,663.64,663640000.0
2024,Startup_145,E-commerce,Chennai,Series E,112.88,112880000.0
2024,Startup_146,CleanTech,Kolkata,Series B,197.81,197810000.0
2024,Startup_147,Mobility,Noida,Series E,473.18,473180000.0
2024,Startup_148,HealthTech,Gurgaon,Series E,385.97,385970000.0
2024,Startup_149,E-commerce,Noida,Series B,549.49,549490000.0
2024,Startup_150,Mobility,Gurgaon,Seed,796.92,796920000.0
2024,Startup_151,SaaS,Pune,Series B,371.64,371640000.0
2024,Startup_152,SpaceTech,Chennai,Pre-Seed,780.37,780370000.0
2024,Startup_153,FoodTech,Noida,Series F,594.43,594430000.0
2024,Startup_154,SpaceTech,Delhi,Private Equity,428.08,428080000.0
2024,Startup_155,Gaming,Hyderabad,Pre-Seed,565.74,565740000.0
2024,Startup_156,CleanTech,Chennai,Series B,500.53,500530000.0
2024,Startup_157,FinTech,Mumbai,Series F,198.79,198790000.0
2024,Startup_158,FinTech,Kolkata,Series F,178.38,178380000.0
2024,Startup_159,AgriTech,Mumbai,Angel,481.48,481480000.0
2024,Startup_160,AI,Gurgaon,Series C,85.04,85040000.0
2024,Startup_161,SaaS,Bengaluru,Series A,619.52,619520000.0
2024,Startup_162,FoodTech,Gurgaon,Series F,567.38,567380000.0
2024,Startup_163,CleanTech,Kolkata,Private Equity,787.49,787490000.0
2024,Startup_164,SpaceTech,Chennai,Series E,395.01,395010000.0
2024,Startup_165,CleanTech,Noida,Private Equity,167.06,167060000.0
2024,Startup_166,SaaS,Noida,Angel,614.28,614280000.0
2024,Startup_167,FinTech,Bengaluru,Private Equity,494.93,494930000.0
2024,Startup_168,E-commerce,Delhi,Series C,451.59,451590000.0
2024,Startup_169,SaaS,Kolkata,Pre-Seed,188.36,188360000.0
2024,Startup_170,CleanTech,Bengaluru,Series E,180.02,180020000.0
2024,Startup_171,E-commerce,Pune,Private Equity,794.68,794680000.0
2024,Startup_172,HealthTech,Noida,Seed,271.66,271660000.0
2024,Startup_173,SpaceTech,Gurgaon,Series E,213.21,213210000.0
2024,Startup_174,SaaS,Hyderabad,Seed,741.44,741440000.0
2024,Startup_175,EdTech,Chennai,Series D,137.68,137680000.0
2024,Startup_176,SpaceTech,Bengaluru,Angel,528.32,528320000.00000006
2024,Startup_177,CleanTech,Chennai,Series A,135.79,135790000.0
2024,Startup_178,Gaming,Kolkata,Pre-Seed,543.59,543590000.0
2024,Startup_179,EdTech,Gurgaon,Series F,273.29,273290000.0
2024,Startup_180,SaaS,Mumbai,Private Equity,24.01,24010000.0
2024,Startup_181,CleanTech,Noida,Private Equity,626.12,626120000.0
2024,Startup_182,E-commerce,Hyderabad,Series C,244.68,244680000.0
2024,Startup_183,Gaming,Hyderabad,Private Equity,217.21,217210000.0
2024,Startup_184,AI,Bengaluru,Seed,785.25,785250000.0
2024,Startup_185,CleanTech,Kolkata,Series E,273.6,273600000.0
2024,Startup_186,E-commerce,Noida,Series E,15.01,15010000.0
2024,Startup_187,FoodTech,Gurgaon,Series C,183.8,183800000.0
2024,Startup_188,EdTech,Chennai,Private Equity,571.84,571840000.0
2024,Startup_189,HealthTech,Delhi,Pre-Seed,702.97,702970000.0
2024,Startup_190,AgriTech,Mumbai,Angel,765.91,765910000.0
2024,Startup_191,EdTech,Pune,Angel,555.54,555540000.0
2024,Startup_192,HealthTech,Delhi,Series D,709.75,709750000.0
2024,Startup_193,CleanTech,Hyderabad,Angel,670.7,670700000.0
2024,Startup_194,Mobility,Chennai,Angel,347.05,347050000.0
2024,Startup_195,HealthTech,Pune,Pre-Seed,74.92,74920000.0
2024,Startup_196,E-commerce,Mumbai,Private Equity,679.51,679510000.0
2024,Startup_197,AgriTech,Delhi,Angel,122.64,122640000.0
2024,Startup_198,Mobility,Noida,Series A,233.89,233890000.0
2024,Startup_199,HealthTech,Hyderabad,Series D,131.88,131880000.0
2024,Startup_200,E-commerce,Gurgaon,Seed,506.23,506230000.0
2024,Startup_201,Mobility,Hyderabad,Series E,120.26,120260000.0
2024,Startup_202,AgriTech,Chennai,Series F,652.42,652420000.0
2024,Startup_203,Gaming,Delhi,Angel,321.45,321450000.0
2024,Startup_204,FinTech,Hyderabad,Pre-Seed,189.53,189530000.0
2024,Startup_205,FinTech,Hyderabad,Series C,261.01,261010000.0
2024,Startup_206,AI,Hyderabad,Seed,364.65,364650000.0
2024,Startup_207,FinTech,Delhi,Series A,649.9,649900000.0
2024,Startup_208,HealthTech,Delhi,Angel,681.82,681820000.0
2024,Startup_209,AgriTech,Kolkata,Series B,187.15,187150000.0
2024,Startup_210,EdTech,Mumbai,Angel,541.06,541060000.0
2024,Startup_211,Gaming,Chennai,Seed,389.83,389830000.0
2024,Startup_212,AgriTech,Kolkata,Angel,220.6,220600000.0
2024,Startup_213,FinTech,Hyderabad,Series B,510.15,510150000.0
2024,Startup_214,CleanTech,Pune,Series D,420.22,420220000.0
2024,Startup_215,SaaS,Hyderabad,Series D,503.81,503810000.0
2024,Startup_216,EdTech,Delhi,Series F,792.12,792120000.0
2024,Startup_217,FinTech,Noida,Series F,509.79,509790000.0
2024,Startup_218,HealthTech,Chennai,Series A,299.64,299640000.0
2024,Startup_219,SaaS,Kolkata,Pre-Seed,710.72,710720000.0
2024,Startup_220,CleanTech,Gurgaon,Seed,267.69,267690000.0
2025,Startup_1,FinTech,Delhi,Series F,436.99,436990000.0
2025,Startup_2,SaaS,Mumbai,Series B,371.67,371670000.0
2025,Startup_3,HealthTech,Chennai,Series C,787.81,787810000.0
2025,Startup_4,HealthTech,Chennai,Series A,43.18,43180000.0
2025,Startup_5,CleanTech,Gurgaon,Series E,109.85,109850000.0
2025,Startup_6,HealthTech,Chennai,Series F,411.83,411830000.0
2025,Startup_7,Mobility,Gurgaon,Series E,518.05,518049999.99999994
2025,Startup_8,Mobility,Bengaluru,Series D,611.72,611720000.0
2025,Startup_9,EdTech,Gurgaon,Series B,336.21,336210000.0
2025,Startup_10,Gaming,Bengaluru,Seed,503.28,503280000.0
2025,Startup_11,AI,Hyderabad,Series F,643.84,643840000.0
2025,Startup_12,SaaS,Delhi,Series D,437.82,437820000.0
2025,Startup_13,SaaS,Delhi,Series E,733.18,733180000.0
2025,Startup_14,Gaming,Noida,Series E,482.24,482240000.0
2025,Startup_15,Mobility,Bengaluru,Private Equity,511.83,511830000.0
2025,Startup_16,Mobility,Pune,Series F,703.27,703270000.0
2025,Startup_17,EdTech,Hyderabad,Series F,37.46,37460000.0
2025,Startup_18,FoodTech,Pune,Series F,429.65,429650000.0
2025,Startup_19,EdTech,Delhi,Series B,716.7,716700000.0
2025,Startup_20,FinTech,Hyderabad,Seed,282.56,282560000.0
2025,Startup_21,HealthTech,Chennai,Angel,538.35,538350000.0
2025,Startup_22,FoodTech,Delhi,Series E,291.7,291700000.0
2025,Startup_23,Mobility,Bengaluru,Series B,58.54,58540000.0
2025,Startup_24,EdTech,Bengaluru,Series B,452.66,452660000.0
2025,Startup_25,Gaming,Kolkata,Series E,611.85,611850000.0
2025,Startup_26,AI,Mumbai,Angel,270.41,270410000.0
2025,Startup_27,CleanTech,Noida,Series F,74.91,74910000.0
2025,Startup_28,AgriTech,Hyderabad,Seed,664.94,664940000.0
2025,Startup_29,EdTech,Gurgaon,Series B,403.68,403680000.0
2025,Startup_30,SpaceTech,Chennai,Series D,431.94,431940000.0
2025,Startup_31,CleanTech,Noida,Series A,704.9,704900000.0
2025,Startup_32,SpaceTech,Mumbai,Series F,566.83,566830000.0
2025,Startup_33,E-commerce,Mumbai,Series E,649.36,649360000.0
2025,Startup_34,AI,Delhi,Series E,72.4,72400000.0
2025,Startup_35,Mobility,Delhi,Seed,778.51,778510000.0
2025,Startup_36,AgriTech,Pune,Series D,258.41,258410000.00000003
2025,Startup_37,FoodTech,Chennai,Series B,619.47,619470000.0
2025,Startup_38,FoodTech,Hyderabad,Series A,472.44,472440000.0
2025,Startup_39,SaaS,Pune,Series C,735.69,735690000.0
2025,Startup_40,AgriTech,Hyderabad,Series D,82.52,82520000.0
2025,Startup_41,AI,Delhi,Angel,440.68,440680000.0
2025,Startup_42,SaaS,Kolkata,Series F,347.4,347400000.0
2025,Startup_43,Mobility,Kolkata,Series C,94.43,94430000.0
2025,Startup_44,E-commerce,Gurgaon,Pre-Seed,537.1,537100000.0
2025,Startup_45,SpaceTech,Noida,Series E,640.58,640580000.0
2025,Startup_46,AgriTech,Kolkata,Series D,73.76,73760000.0
2025,Startup_47,FoodTech,Bengaluru,Series E,799.2,799200000.0
2025,Startup_48,CleanTech,Delhi,Series A,92.37,92370000.0
2025,Startup_49,AI,Chennai,Series B,615.01,615010000.0
2025,Startup_50,Mobility,Delhi,Series E,790.67,790670000.0
2025,Startup_51,FinTech,Pune,Series D,304.61,304610000.0
2025,Startup_52,CleanTech,Mumbai,Series B,30.78,30780000.0
2025,Startup_53,E-commerce,Gurgaon,Series B,544.98,544980000.0
2025,Startup_54,FoodTech,Bengaluru,Seed,182.82,182820000.0
2025,Startup_55,E-commerce,Hyderabad,Series E,736.14,736140000.0
2025,Startup_56,FinTech,Hyderabad,Series F,498.28,498280000.0
2025,Startup_57,Gaming,Delhi,Seed,40.45,40450000.0
2025,Startup_58,HealthTech,Hyderabad,Pre-Seed,791.96,791960000.0
2025,Startup_59,AI,Delhi,Private Equity,532.73,532730000.0
2025,Startup_60,AgriTech,Mumbai,Private Equity,564.93,564930000.0
2025,Startup_61,CleanTech,Delhi,Pre-Seed,224.39,224390000.0
2025,Startup_62,AI,Pune,Seed,799.04,799040000.0
2025,Startup_63,FinTech,Chennai,Series B,793.75,793750000.0
2025,Startup_64,SaaS,Bengaluru,Series F,94.99,94990000.0
2025,Startup_65,CleanTech,Mumbai,Series C,710.44,710440000.0
2025,Startup_66,AI,Mumbai,Series D,173.71,173710000.0
2025,Startup_67,HealthTech,Noida,Seed,406.67,406670000.0
2025,Startup_68,SpaceTech,Pune,Series B,420.19,420190000.0
2025,Startup_69,FinTech,Gurgaon,Seed,696.66,696660000.0
2025,Startup_70,Gaming,Chennai,Seed,52.63,52630000.0
2025,Startup_71,FinTech,Mumbai,Seed,445.12,445120000.0
2025,Startup_72,SaaS,Delhi,Series C,534.24,534240000.0
2025,Startup_73,HealthTech,Pune,Series D,261.5,261500000.0
2025,Startup_74,E-commerce,Mumbai,Private Equity,773.26,773260000.0
2025,Startup_75,HealthTech,Noida,Pre-Seed,327.03,327030000.0
2025,Startup_76,Gaming,Chennai,Series A,212.7,212700000.0
2025,Startup_77,HealthTech,Hyderabad,Series D,590.4,590400000.0
2025,Startup_78,E-commerce,Kolkata,Series E,720.97,720970000.0
2025,Startup_79,E-commerce,Delhi,Angel,174.39,174390000.0
2025,Startup_80,EdTech,Mumbai,Series C,421.73,421730000.0
2025,Startup_81,FinTech,Bengaluru,Series D,408.77,408770000.0
2025,Startup_82,AI,Delhi,Series D,302.85,302850000.0
2025,Startup_83,CleanTech,Chennai,Series C,596.76,596760000.0
2025,Startup_84,Mobility,Hyderabad,Pre-Seed,276.19,276190000.0
2025,Startup_85,FinTech,Bengaluru,Series F,558.76,558760000.0
2025,Startup_86,SaaS,Bengaluru,Series B,129.14,129139999.99999999
2025,Startup_87,E-commerce,Gurgaon,Angel,479.23,479230000.0
2025,Startup_88,Gaming,Gurgaon,Private Equity,104.16,104160000.0
2025,Startup_89,Mobility,Bengaluru,Series D,408.9,408900000.0
2025,Startup_90,Gaming,Kolkata,Series F,566.32,566320000.0
2025,Startup_91,FoodTech,Chennai,Series E,633.72,633720000.0
2025,Startup_92,FoodTech,Chennai,Series B,190.01,190010000.0
2025,Startup_93,SpaceTech,Gurgaon,Series E,410.8,410800000.0
2025,Startup_94,E-commerce,Hyderabad,Series E,693.07,693070000.0
2025,Startup_95,Mobility,Delhi,Series C,402.24,402240000.0
2025,Startup_96,E-commerce,Noida,Series E,2.59,2590000.0
2025,Startup_97,AI,Delhi,Series A,613.03,613030000.0
2025,Startup_98,SpaceTech,Kolkata,Angel,140.81,140810000.0
2025,Startup_99,AgriTech,Chennai,Angel,260.25,260250000.0
2025,Startup_100,SpaceTech,Hyderabad,Angel,445.77,445770000.0
2025,Startup_101,Mobility,Pune,Series E,26.66,26660000.0
2025,Startup_102,EdTech,Noida,Series A,182.14,182140000.0
2025,Startup_103,CleanTech,Pune,Pre-Seed,5.41,5410000.0
2025,Startup_104,EdTech,Kolkata,Series C,358.71,358710000.0
2025,Startup_105,SaaS,Bengaluru,Seed,129.9,129900000.0
2025,Startup_106,FoodTech,Hyderabad,Pre-Seed,272.25,272250000.0
2025,Startup_107,E-commerce,Bengaluru,Series B,718.54,718540000.0
2025,Startup_108,HealthTech,Noida,Series F,358.1,358100000.0
2025,Startup_109,EdTech,Pune,Series D,675.33,675330000.0
2025,Startup_110,EdTech,Hyderabad,Series C,295.09,295090000.0
2025,Startup_111,CleanTech,Hyderabad,Series D,582.04,582040000.0
2025,Startup_112,SaaS,Kolkata,Pre-Seed,463.54,463540000.0
2025,Startup_113,SpaceTech,Mumbai,Seed,531.72,531720000.0
2025,Startup_114,AgriTech,Delhi,Series E,298.26,298260000.0
2025,Startup_115,E-commerce,Pune,Series C,693.55,693550000.0
2025,Startup_116,SaaS,Chennai,Seed,283.38,283380000.0
2025,Startup_117,SpaceTech,Chennai,Series C,563.18,563180000.0
2025,Startup_118,AI,Kolkata,Seed,4.45,4450000.0
2025,Startup_119,FinTech,Chennai,Series F,735.05,735050000.0
2025,Startup_120,SpaceTech,Noida,Series E,523.61,523610000.0
2025,Startup_121,SpaceTech,Chennai,Series A,94.85,94850000.0
2025,Startup_122,CleanTech,Mumbai,Angel,120.9,120900000.0
2025,Startup_123,HealthTech,Pune,Series B,535.32,535320000.00000006
2025,Startup_124,HealthTech,Bengaluru,Series C,493.74,493740000.0
2025,Startup_125,SaaS,Chennai,Series D,483.07,483070000.0
2025,Startup_126,FoodTech,Pune,Series A,450.59,450590000.0
2025,Startup_127,AI,Delhi,Series B,262.08,262079999.99999997
2025,Startup_128,Gaming,Bengaluru,Series C,28.48,28480000.0
2025,Startup_129,FoodTech,Kolkata,Series B,643.68,643680000.0
2025,Startup_130,CleanTech,Bengaluru,Angel,118.45,118450000.0
2025,Startup_131,HealthTech,Chennai,Angel,76.71,76710000.0
2025,Startup_132,EdTech,Bengaluru,Series C,377.25,377250000.0
2025,Startup_133,SaaS,Delhi,Pre-Seed,390.44,390440000.0
2025,Startup_134,AI,Noida,Series C,604.25,604250000.0
2025,Startup_135,Gaming,Chennai,Angel,699.17,699170000.0
2025,Startup_136,HealthTech,Noida,Private Equity,515.63,515630000.0
2025,Startup_137,Gaming,Pune,Series D,254.17,254170000.0
2025,Startup_138,CleanTech,Bengaluru,Series F,346.29,346290000.0
2025,Startup_139,CleanTech,Mumbai,Series A,666.72,666720000.0
2025,Startup_140,EdTech,Pune,Seed,691.22,691220000.0
2025,Startup_141,E-commerce,Bengaluru,Angel,74.14,74140000.0
2025,Startup_142,AgriTech,Noida,Series A,769.01,769010000.0
2025,Startup_143,SaaS,Chennai,Series C,654.52,654520000.0
2025,Startup_144,CleanTech,Gurgaon,Seed,563.93,563930000.0
2025,Startup_145,HealthTech,Kolkata,Series F,727.5,727500000.0
2025,Startup_146,FinTech,Hyderabad,Private Equity,559.76,559760000.0
2025,Startup_147,AgriTech,Delhi,Series D,237.77,237770000.0
2025,Startup_148,EdTech,Delhi,Pre-Seed,693.96,693960000.0
2025,Startup_149,SaaS,Bengaluru,Series C,648.54,648540000.0
2025,Startup_150,E-commerce,Noida,Pre-Seed,753.18,753180000.0
2025,Startup_151,E-commerce,Noida,Series C,759.35,759350000.0
2025,Startup_152,Gaming,Kolkata,Angel,133.67,133669999.99999999
2025,Startup_153,FinTech,Kolkata,Seed,131.7,131699999.99999999
2025,Startup_154,Mobility,Pune,Pre-Seed,425.41,425410000.0
2025,Startup_155,AI,Chennai,Series E,613.77,613770000.0
2025,Startup_156,SpaceTech,Hyderabad,Series A,511.09,511090000.0
2025,Startup_157,HealthTech,Bengaluru,Seed,489.94,489940000.0
2025,Startup_158,E-commerce,Chennai,Series D,657.42,657420000.0
2025,Startup_159,FoodTech,Pune,Seed,763.85,763850000.0
2025,Startup_160,AgriTech,Kolkata,Series D,590.54,590540000.0
2025,Startup_161,SpaceTech,Gurgaon,Series E,487.23,487230000.0
2025,Startup_162,Gaming,Kolkata,Seed,117.36,117360000.0
2025,Startup_163,Mobility,Delhi,Private Equity,257.05,257050000.0
2025,Startup_164,SpaceTech,Pune,Pre-Seed,207.48,207480000.0
2025,Startup_165,AgriTech,Chennai,Series E,567.32,567320000.0
2025,Startup_166,E-commerce,Bengaluru,Series D,142.77,142770000.0
2025,Startup_167,CleanTech,Delhi,Series F,43.46,43460000.0
2025,Startup_168,AgriTech,Hyderabad,Series F,703.2,703200000.0
2025,Startup_169,SpaceTech,Noida,Private Equity,777.51,777510000.0
2025,Startup_170,HealthTech,Kolkata,Series D,530.23,530230000.0
2025,Startup_171,HealthTech,Delhi,Angel,116.4,116400000.0
2025,Startup_172,Mobility,Noida,Pre-Seed,533.64,533640000.0
2025,Startup_173,E-commerce,Kolkata,Series E,488.72,488720000.0
2025,Startup_174,CleanTech,Delhi,Pre-Seed,649.87,649870000.0
2025,Startup_175,HealthTech,Kolkata,Series C,705.51,705510000.0
2025,Startup_176,AI,Hyderabad,Series F,23.06,23060000.0
2025,Startup_177,FoodTech,Delhi,Series D,198.54,198540000.0
2025,Startup_178,AgriTech,Pune,Seed,478.58,478580000.0
2025,Startup_179,SaaS,Bengaluru,Series E,101.7,101700000.0
2025,Startup_180,SpaceTech,Chennai,Series E,165.46,165460000.0
2025,Startup_181,FinTech,Bengaluru,Series D,65.68,65680000.00000001
2025,Startup_182,EdTech,Kolkata,Seed,621.6,621600000.0
2025,Startup_183,SpaceTech,Noida,Series B,751.45,751450000.0
2025,Startup_184,CleanTech,Delhi,Series A,39.43,39430000.0
2025,Startup_185,CleanTech,Noida,Pre-Seed,424.56,424560000.0
2025,Startup_186,SaaS,Hyderabad,Seed,729.53,729530000.0
2025,Startup_187,FoodTech,Kolkata,Pre-Seed,558.12,558120000.0
2025,Startup_188,SaaS,Noida,Series E,383.35,383350000.0
2025,Startup_189,HealthTech,Noida,Angel,325.68,325680000.0
2025,Startup_190,AI,Noida,Series B,132.73,132729999.99999999
2025,Startup_191,EdTech,Hyderabad,Series B,749.69,749690000.0
2025,Startup_192,E-commerce,Noida,Series F,119.28,119280000.0
2025,Startup_193,SpaceTech,Chennai,Angel,629.38,629380000.0
2025,Startup_194,E-commerce,Hyderabad,Series C,145.93,145930000.0
2025,Startup_195,FoodTech,Gurgaon,Series A,560.04,560040000.0
2025,Startup_196,Mobility,Gurgaon,Seed,651.44,651440000.0
2025,Startup_197,FinTech,Bengaluru,Series C,5.24,5240000.0
2025,Startup_198,FoodTech,Pune,Series A,336.43,336430000.0
2025,Startup_199,FinTech,Delhi,Private Equity,349.78,349780000.0
2025,Startup_200,FoodTech,Chennai,Pre-Seed,228.48,228480000.0
2025,Startup_201,SaaS,Chennai,Series C,308.03,308030000.0
2025,Startup_202,Mobility,Pune,Series B,695.47,695470000.0
2025,Startup_203,FoodTech,Kolkata,Series B,608.32,608320000.0
